"ID";"Ano";"Número";"Tipo de Matéria Legislativa/Sigla";"Tipo de Matéria Legislativa/Descrição";"Autorias";"Texto Original";"Ementa"  
"26118";"2026";"705";"REQ";"REQUERIMENTO";"GUSTAVO TORRES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26118/705r.pdf";"SOLICITA AÇÃO TAPA-BURACOS NA RUA DAS BANDEIRAS, NO JARDIM YARA."
"26119";"2026";"706";"REQ";"REQUERIMENTO";"GUSTAVO TORRES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26119/706r.pdf";"SOLICITA AÇÃO TAPA-BURACOS NA RUA SERAFIM AMUR FERREIRA DO AMARAL, NO JARDIM SOCIAL."
"26124";"2026";"715";"REQ";"REQUERIMENTO";"LUIZ SCERVENSKI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26124/715r.pdf";"SOLICITA ESTUDO PARA IMPLANTAÇÃO DE SENTIDO ÚNICO DE TRÂNSITO NA RUA GONÇALVES DIAS, NO TRECHO COMPREENDIDO ENTRE A RUA DOM PEDRO II E A RUA FRANCISCO XAVIER DE ALMEIRA GARRET, NO BAIRRO APARECIDA."
"26125";"2026";"716";"REQ";"REQUERIMENTO";"LUIZ SCERVENSKI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26125/716r.pdf";"SOLICITA ESTUDO PARA IMPLANTAÇÃO DE SENTIDO ÚNICO DE TRÂNSITO NA RUA DOMINGOS CORDEIRO, NO TRECHO COMPREENDIDO ENTRE A RUA FRANCISCO XAVIER DE ALMEIRA GARRET E O CRUZAMENTO COM A RUA DOM PEDRO II, NO BAIRRO APARECIDA."
"26126";"2026";"717";"REQ";"REQUERIMENTO";"LUIZ SCERVENSKI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26126/717r.pdf";"SOLICITA ALARGAMENTO DA RUA DOMINGOS CORDEIRO, NO TRECHO ENTRE A RUA JOÃO PESSOA E A RUA JOÃO BATISTA CAMPAGNARO, NO BAIRRO APARECIDA."
"26127";"2026";"718";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26127/718r.pdf";"SOLICITA TRAVESSIA COM GALERIA DE ÁGUAS PLUVIAIS NA RUA DEZENOVE DE NOVEMBRO, EM FRENTE AO IMÓVEL N° 59, LOCALIZADO NO BAIRRO JARDIM ALVORADA."
"26130";"2026";"722";"REQ";"REQUERIMENTO";"ALEXANDRE GUIMARÃES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26130/722r.pdf";"SOLICITA CONSTRUÇÃO DE CALÇADAS NO LADO DIREITO DA RUA DAS ARAUCÁRIAS, JARDIM DAS ACÁCIAS."
"26131";"2026";"723";"REQ";"REQUERIMENTO";"ALEXANDRE GUIMARÃES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26131/723r.pdf";"SOLICITA IMPLANTAÇÃO DE SINALIZAÇÃO ADEQUADA NA PONTE LOCALIZADA NA RIBEIRA DE SÃO PEDRO."
"26132";"2026";"724";"REQ";"REQUERIMENTO";"ALEXANDRE GUIMARÃES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26132/724r.pdf";"SOLICITA PATROLAMENTO E ENSAIBRAMENTO NA ESTRADA HERVAL DOS CASTROS, LOCALIZADA NO DISTRITO DE SÃO SILVESTRE."
"26133";"2026";"725";"REQ";"REQUERIMENTO";"ALEXANDRE GUIMARÃES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26133/725r.pdf";"SOLICITA IMPLANTAÇÃO DE UM ESPAÇO PÚBLICO VOLTADO AOS MORADORES NO ESPAÇO LOCALIZADO ENTRE AS RUAS SANTA CRUZ E TERESA DA SILVA."
"26134";"2026";"727";"REQ";"REQUERIMENTO";"GENÉSIO DA VITAL";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26134/727r.pdf";"SOLICITA SERVIÇO DE RECOLOCAÇÃO DE AREIA NO PARQUINHO LOCALIZADO NO PARQUE DA LAGOA."
"26135";"2026";"728";"REQ";"REQUERIMENTO";"SENSEI CLOVIS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26135/728r.pdf";"SOLICITA INFORMAÇÕES SOBRE IRREGULARIDADES NO SISTEMA DE ESGOTO, CONFORME EXPOSTO NO PEDIDO."
"26136";"2026";"729";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26136/729r.pdf";"SOLICITA LIMPEZA URGENTE EM UM CORRÉGO QUE SE ENCONTRA OBSTRUIDO/BLOQUEADO EM DIVERSOS TRECHOS, NA AVENIDA ARAPONGAS, PRÓXIMO AO NUMERAL 702, VILA GILCY, FERRARIA."
"26137";"2026";"730";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26137/730r.pdf";"SOLICITA OPERAÇÃO DE TAPA BURACO NA RUA AMBRÓSIO CRUZARA, DEFRONTE AO NUMERAL 777, VILA TORRES, FERRARIA."
"26138";"2026";"731";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26138/731r.pdf";"SOLICITA MANUTENÇÃO NA PAVIMENTAÇÃO ASFÁLTICA NA RUA NABOR BRITO DO PRADO, PRÓXIM AO NUMERAL 391, VILA TORRES, FERRARIA."
"26139";"2026";"733";"REQ";"REQUERIMENTO";"LUIZ SCERVENSKI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26139/733r.pdf";"SOLICITA EXTENSÃO DA REDE DE ÁGUANA REGIÃO DAS PROXIMIDADES DA CAPELA SÃO JOSÉ, ESTRADA DO FELPUDO KM 5."
"26140";"2026";"734";"REQ";"REQUERIMENTO";"LUIZ SCERVENSKI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26140/734r.pdf";"SOLICITA CONSTRUÇÃO DE QUADRA DE TÊNIS NO ESPAÇO ARI MORO (ANTIGO CAMPO DO 21), LOCALIZADO NA RUA AMAZONAS, JARDIM ITAQUI."
"26143";"2026";"737";"REQ";"REQUERIMENTO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26143/737r.pdf";"SOLICITA REVISÃO DOS LIMITES DE VELOCIDADE DOS RADARES."
"26144";"2026";"738";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26144/738r.pdf";"SOLICITA INSTALAÇÃO DE UMA COBERTURA DE PONTO DE ÔNIBUS NA ESTRADA CIMENTO ITAMBÉ, CONFORME ESPECIFICADO."
"26145";"2026";"739";"REQ";"REQUERIMENTO";"ATHOS MARTINEZ";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26145/739r.pdf";"SOLICITA MODERNIZAÇÃO DO SISTEMA DE ILUMINAÇÃO COM INSTALAÇÃO DE LÂMPADAS DE LED EM TODA EXTENSÃO DA RUA GUARANI, BAIRRO FERRARIA."
"26146";"2026";"740";"REQ";"REQUERIMENTO";"ATHOS MARTINEZ";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26146/740r.pdf";"SOLICITA IMPLANTAÇÃO DE UM PONTO DE ÔNIBUS NA REGIÃO ENTRE A ESQUINA DA RUA SÃO SILVESTRE COM A RUA CARLOS PINTO DE LIMA, BAIRRO SÃO LUIZ."
"26147";"2026";"741";"REQ";"REQUERIMENTO";"ATHOS MARTINEZ";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26147/741r.pdf";"SOLICITA IMPLANTAÇÃO DE REDUTOR DE VELOCIDADE (LOMBADA/TACHÃO REFLETIVO) NA RUA VISCONDE DO RIO BRANCO, PRÓXIMO AO N° 760, BAIRRO OURO VERDE."
"26148";"2026";"742";"REQ";"REQUERIMENTO";"ATHOS MARTINEZ";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26148/742r.pdf";"SOLICITA MANILHAMENTO COM CONSTRUÇÃO DE CAIXA DE DRENAGEM EM TODA EXTENSÃO DA RUA: CATARINA FISZT, BAIRRO ÁGUAS CLARAS."
"26149";"2026";"743";"REQ";"REQUERIMENTO";"ATHOS MARTINEZ";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26149/743r.pdf";"SOLICITA INCLUSÃO DO CONDOMINIO FIGUEIREDO NA ROTA REGULAR DE COLETA DE LIXO NA REGIÃO DA COLONIA FIGUEIREDO."
"26150";"2026";"744";"REQ";"REQUERIMENTO";"ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26150/744r.pdf";"SOLICITA TROCA DE PONTO DE ÔNIBUS LOCALIZADO EM FRENTE AO VIRADOR, NO FINAL DA RUA VERDE VELHO, DISTRITO DE BATEIAS."
"26151";"2026";"745";"REQ";"REQUERIMENTO";"ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26151/745r.pdf";"SOLICITA PATROLAMENTO E ENSAIBRAMENTO NA RUA A. L. SILVEIRA, BAIRRO VERDE VELHO, DISTRITO DE BATEIAS. CONFORME MAPA ANEXO."
"26152";"2026";"746";"REQ";"REQUERIMENTO";"ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26152/746r.pdf";"SOLICITA PATROLAMENTO E ENSAIBRAMENTO NA ESTRADA DO DESCALVADO, INTERIOR DO MUNICIPIO."
"26153";"2026";"747";"REQ";"REQUERIMENTO";"ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26153/747r.pdf";"SOLICITA ADEQUAÇÃO DOS ÔNIBUS DE TRANSPORTE PÚBLICO MUNICIPAL PARA ACESSIBILIDADE DE PESSOAS COM DEFICIÊNCIA."
"26154";"2026";"748";"REQ";"REQUERIMENTO";"ROGERIO DAS TINTAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26154/748r.pdf";"SOLICITA INSTALAÇÃO DE PONTO DE ÔNIBUS NA ESTRADA DO BARREIRO, LOCALIZADO EM FRENTE À CHACARA SÃO FRANSCISCO."
"26155";"2026";"749";"REQ";"REQUERIMENTO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26155/749r.pdf";"SOLICITA FISCALIZAÇÃO E AMPLIAÇÃO VAGAS DE ESTACIONAMENTO PARA MOTOS NA RUA ENGENHEIRO TOURINHO, NA VILA SOLENE EM CAMPO LARGO."
"26156";"2026";"750";"REQ";"REQUERIMENTO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26156/750r.pdf";"SOLICITA A IMPLANTAÇÃO DE PONTO DE PARADA DE TRANSPORTE COLETIVO EM FRENTE AO IMÓVEL N° 260, NA RODOVIA DO CAFÉ GOVERNADOR NEY BRAGA."
"26157";"2026";"751";"REQ";"REQUERIMENTO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26157/751r.pdf";"SOLICITA COLOCAÇÃO DE ENFEITES DE NATAL NA AVENIDA PORCELANA DURANTE O PERIODO NATALINO."
"26158";"2026";"752";"REQ";"REQUERIMENTO";"ANDRÉ GABARDO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26158/752r.pdf";"SOLICITA ESTUDO DE VIABILIDADE QUANTO A ABERTURA DE RUA INTERLIGADO A RUA ANTONIO BIZETTO E RUA MARIA BERJOTA RIVABEM NO BAIRRO FERRARI."
"26159";"2026";"753";"REQ";"REQUERIMENTO";"GUSTAVO TORRES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26159/753.pdf";"SOLICITA USO DA TRIBUNA LIVRE/ ESPAÇO DE FALA PARA DENÚNCIA DE IRREGULARIDADES NA ADMINISTRAÇÃO PUBLICA E GUARDA MUNICIPAL."
"26161";"2026";"756";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26161/756r.pdf";"SOLICITA SINALIZAÇÃO VIÁRIA VERTICAL E HORIZONTAL EM TODA EXTENSÃO DA RUA FRANCISCO ALVES MENDES, LOCALIZADO NO BAIRRO BOM JESUS."
"26162";"2026";"757";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26162/757r.pdf";"SOLICITA SINALIZAÇÃO VIÁRIA VERTICAL E HORIZONTAL EM TODA EXTENSÃO DA RUA EMILIO KLENTZ, LOCALIZADO NO BAIRRO BOM JESUS."
"26163";"2026";"758";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26163/758r.pdf";"SOLICITA SINALIZAÇÃO VIÁRIA VERTICAL E HORIZONTAL EM TODA EXTENSÃO DA RUA SANTA CRUZ, LOCALIZADO NO BAIRRO BOM JESUS."
"26164";"2026";"759";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26164/759r.pdf";"SOLICITA SINALIZAÇÃO VIÁRIA VERTICAL E HORIZONTAL EM TODA EXTENSÃO DA RUA VER. ADEMIR JOSÉ DE ANDRADE WILSEK, LOCALIZADO NO BAIRRO BOM JESUS."
"26165";"2026";"760";"REQ";"REQUERIMENTO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26165/760r.pdf";"SOLICITA TROCA DE MOBILIÁRIOM DA SALA DE VACINAS NA UNIDADE DE SAÚDE DO ITABOA."
"26166";"2026";"761";"REQ";"REQUERIMENTO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26166/761r.pdf";"SOLICITA REALIZAÇÃO DE FEIRA DE ADOÇÃO DE ANIMAIS NO ESPAÇO DEDICADO À FESTA DO TRABALHADOR."
"26167";"2026";"762";"REQ";"REQUERIMENTO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26167/762r.pdf";"SOLICITA CONTRAPARTIDA DOS COMERCIANTES DA FEIRA DO AGRICULTOR EM RAÇÃO."
"26168";"2026";"763";"REQ";"REQUERIMENTO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26168/763r.pdf";"SOLICITA CONSERTO E AMPLIAÇÃO DO SISTEMA DE VIGILÂNCIA DA E.M. O ATENEU."
"26169";"2026";"764";"REQ";"REQUERIMENTO";"RAFAEL FREITAS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26169/764r.pdf";"SOLICITA MANUTENÇÃO E PINTURA NA PARTE EXTERNA DA E.M. O ATENEU."
"26170";"2026";"765";"REQ";"REQUERIMENTO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26170/765r.pdf";"SOLICITA INSTALAÇÃO DE APARELHOS DE AR CONDICIONADO NA UBS DANTE PORTUGAL CASTAGNOLLI."
"26171";"2026";"766";"REQ";"REQUERIMENTO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26171/766r.pdf";"SOLICITA INSTALAÇÃO DE APARELHOS DE AR CONDICIONADO NA UBS CERCADINHO."
"26172";"2026";"767";"REQ";"REQUERIMENTO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26172/767r.pdf";"SOLICITA INSTALAÇÃO DE APARELHOS DE AR CONDICIONADO NA UBS SEREIA."
"26173";"2026";"768";"REQ";"REQUERIMENTO";"POLACO PRETO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26173/768r.pdf";"SOLICITA IMPLANTAÇÃO DE FAIXAS DE RETENÇÃO E RECUO EXCLUSIVO PARA BICICLETAS E MOTOCICLETAS NA VIA PUBLICAS DE GRANDE FLUXO, EQUIPADAS COM SEMÁFOROS."
"26177";"2026";"770";"REQ";"REQUERIMENTO";"GUSTAVO TORRES";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26177/770_2026_requerimento_gustavo_torres.pdf";"SOLICITA CONVOCAÇÃO DE AUDIÊNCIA PÚBLICA, COM OBJETIVO DE DEBATER A SEGURANÇA NO TRÂNSITO ENVOLVENDO MOTOCICLISTAS PROFISSIONAIS (MOTOBOYS) NO MUNICÍPIO."
"26188";"2026";"783";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26188/783r.pdf";"SOLICITA ESTUDO DE VIABILIDADE PARA AUMENTO DA EXTENSÃO DA ROTA DE ÔNIBUS QUE FAZ A LINHA VILA DLURDES/POPULARES, ADICIONANDO A PASSAGEM DO ÔNIBUS PELA RUA JULIO BUGNHAKI PROXIMO AO APTA (ASSOCIAÇÃO DE PESQUISA E TRATAMENTO DO ALCOOLISMO)."
"26189";"2026";"784";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26189/784r.pdf";"SOLICITA ALTERAÇÃO DA ILUMINAÇÃO PÚBLICA EXISTENTE PARA ILUMINAÇÃO DE LED EM TODA EXTENSÃO DA RUA MARIA JOEZINA FERREIRA, LOCALIZADA NO BAIRRO JARDIM ITAQUI."
"26190";"2026";"785";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26190/785r.pdf";"SOLICITA ALTERAÇÃO DA ILUMINAÇÃO PÚBLICA EXISTENTE PARA ILUMINAÇÃO DE LED EM TODA EXTENSÃO DA RUA EUCLIDES ALVES FERREIRA, LOCALIZADA NO BAIRRO JARDIM ITAQUI."
"26191";"2026";"786";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26191/786r.pdf";"SOLICITA ALTERAÇÃO DA ILUMINAÇÃO PÚBLICA EXISTENTE PARA ILUMINAÇÃO DE LED EM TODA EXTENSÃO DA RUA JOÃO B DA SILVA, LOCALIZADA NO BAIRRO JARDIM ITAQUI."
"26192";"2026";"787";"REQ";"REQUERIMENTO";"ROGÉRIO DA VIAÇÃO";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26192/787r.pdf";"SOLICITA ALTERAÇÃO DA ILUMINAÇÃO PÚBLICA EXISTENTE PARA ILUMINAÇÃO DE LED EM TODA EXTENSÃO DA RUA LUCIO ANTONIO UMBELINO, LOCALIZADA NO BAIRRO JARDIM ITAQUI."
"26193";"2026";"788";"REQ";"REQUERIMENTO";"ATHOS MARTINEZ";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26193/788r.pdf";"SOLICITA ALTERAÇÃO DA ILUMINAÇÃO PÚBLICA EXISTENTE PARA ILUMINAÇÃO DE LED EM TODA EXTENSÃO DA RUA TRÊS, LOCALIZADA NO BAIRRO VILA SÃO LUIZ."
"26194";"2026";"789";"REQ";"REQUERIMENTO";"ATHOS MARTINEZ";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26194/789r.pdf";"SOLICITA ALTERAÇÃO DA ILUMINAÇÃO PÚBLICA EXISTENTE PARA ILUMINAÇÃO DE LED EM TODA EXTENSÃO DA RUA MANIFE JULIO, LOCALIZADA NO BAIRRO VILA SÃO LUIZ."
"26195";"2026";"790";"REQ";"REQUERIMENTO";"ATHOS MARTINEZ";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26195/790r.pdf";"SOLICITA INCLUSÃO DE TESTE DE ACUIDADE VISUAL NO PROGRAMA “SAÚDE EM MOVIMENTO” JUNTO AS ESCOLAS DESTE MUNICIPIO."
"26196";"2026";"791";"REQ";"REQUERIMENTO";"GENÉSIO DA VITAL";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26196/791r.pdf";"SOLICITA INSERÇÃO DE TACHÕES OU SIMILAR NA RUA JOÃO GASPARETTO ZAVATTI (PROXIMIDADES DA TRANSPORTADORA LOPES) – JARDIM ITAQUI."
"26197";"2026";"792";"REQ";"REQUERIMENTO";"GENÉSIO DA VITAL";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26197/792r.pdf";"SOLICITA OBRA DE SINALIZAÇÃO HORIZONTAL E VERTICAL NO CRUZAMENTO DA RUA LUIZ CARLOS LONGO COM A RUA JOÃO GASPARETTO ZAVATTI (PROXIMIDADES DA TRANSPORTADORA LOPES) – JARDIM ITAQUI."
"26198";"2026";"793";"REQ";"REQUERIMENTO";"GENÉSIO DA VITAL";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26198/793r.pdf";"SOLICITA LIMPEZA DA VEGETAÇÃO (ROÇADA) EM TODA A EXTENSÃO DA RUA AMAZONAS."
"26199";"2026";"794";"REQ";"REQUERIMENTO";"GENÉSIO DA VITAL";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26199/794r.pdf";"SOLICITA A CONSTRUÇÃO DE CALÇADA PARA PEDESTRES EM TODA EXTENSÃO DA RUA AMAZONAS, PRINCIPALMENTE NAS PROXIMIDADES DO CAMPO DO 21."
"26200";"2026";"795";"REQ";"REQUERIMENTO";"GENÉSIO DA VITAL";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26200/795r.pdf";"SOLICITA A LIMPEZA (RETIRADA DE ARVORE CAÍDA) NO INTERIOR DO COMPLEXO ESPORTIVO ARI MORO - CAMPO DO 21."
"26201";"2026";"796";"REQ";"REQUERIMENTO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26201/796r.pdf";"SOLICITA PINTURA DO CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL MARIA RIVABEM."
"26202";"2026";"797";"REQ";"REQUERIMENTO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26202/797r.pdf";"SOLICITA REDUTOR DE VELOCIDADE NA RUA MATO QUEIMADO, TENDO COMO REFERENCIA O NUMERAL 06, GUABIROBA, DESTE MUNICIPIO."
"26203";"2026";"798";"REQ";"REQUERIMENTO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26203/798r.pdf";"SOLICITA INSTALAÇÃO DE CÂMERAS DE SEGURANÇA NO COMPLEXO ESPORTIVO ARI MORO (CAMPO DO 21), BAIRRO ITAQUI, DESTE MUNICIPIO."
"26204";"2026";"799";"REQ";"REQUERIMENTO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26204/799r.pdf";"SOLICITA REFORMA NO PARQUINHO DO ESPAÇO ARI MORO (CAMPO DO 21), BAIRRO ITAQUI, DESTE MUNICIPIO."
"26205";"2026";"800";"REQ";"REQUERIMENTO";"VICTOR BINI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26205/800r.pdf";"SOLICITA EXTENSÃO DA REDE DE ABASTECIMENTO DE ÀGUA NA REGIÃO DO ITAQUI DE CIMA, PARALELA À RUA SEBASTIÃO BORGES."
"26206";"2026";"802";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26206/802r.pdf";"SOLICITA A REALIZAÇÃO DE ESTUDOS DE VIABILIDADE PARA INCLUSÃO DA VILA TORRES NO ITENERÁRIO DA LINHA DE ÔNIBUS FERRARIA."
"26207";"2026";"803";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26207/803r.pdf";"SOLICITA A REALIZAÇÃO DE ESTUDOS DE IMPLANTAÇÃO DE ACESSO COM RAMPA PARA CADEIRANTES NO PONTO FINAL DO ÔNIBUS LOCALIZADO NA RUA DEZESSEIS, PRÓXIMO AO NUMERAL 33, SANTA ANGELA, FERRARIA."
"26208";"2026";"805";"REQ";"REQUERIMENTO";"SENSEI CLOVIS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26208/805r.pdf";"SOLICITA INSTALAÇÃO DE BANCOS NA UNIDADE BÁSICA DE SAÚDE LOCALIZADA NA RUA JOSÉ DE PAIVA VIDAL, N° 2800, BAIRRO SÃO MARCOS, CAMPO LARGO."
"26209";"2026";"806";"REQ";"REQUERIMENTO";"SENSEI CLOVIS";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26209/806_2026_requerimento_sensei_clovis.pdf";"CONCEDE TITULO DE CIDADÃO HONORÁRIO PARA JULIANE BEZ."
"26210";"2026";"808";"REQ";"REQUERIMENTO";"ATHOS MARTINEZ";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26210/808r.pdf";"SOLICITA MODERNIZAÇÃO DO SISTEMA DE ILUMINAÇÃO COM INSTALAÇÃO DE LÂMPADAS DE LED EM TODA EXTENSÃO DA RUA ANTENOR GUILHERME, BAIRRO VILA SÃO LUIZ."
"26211";"2026";"810";"REQ";"REQUERIMENTO";"SARGENTO LEANDRO CHRESTANI";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26211/810r.pdf";"SOLICITA PAVIMENTAÇÃO ASFÁLTICA NA EXTENSÃO DA TRAVESSA SANHAÇO, VILA GILCY, FERRARIA."
"26213";"2026";"812";"REQ";"REQUERIMENTO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26213/812r.pdf";"SOLICITA SERVIÇO TAPA-BURACO NA RUA JOSÉ PERUSSOLO, PRÓXIMO AO NÚMERO 513."
"26214";"2026";"813";"REQ";"REQUERIMENTO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26214/813r.pdf";"SOLICITA IMPLANTAÇÃO DE ESTACIONAMENTO ROTATIVO CONTROLADO NO PÁTIO INTERNO DA PREFEITURA MUNICIPAL, COM RESERVA DE VAGAS E GRATUIDADE PARA CIDADÃOS EM ATENDIMENTO."
"26215";"2026";"814";"REQ";"REQUERIMENTO";"JUNIOR ANDREASSA";"http://sapl.campolargo.pr.leg.br/media/sapl/public/materialegislativa/2026/26215/814r.pdf";"SOLICITA ESTUDO DE VIABILIDADE TECNICA E AUTORIZAÇÃO PARA ABERTURA DE VIA PÚBLICA CONECTANDO A RUA ABILIO MONTEIRO À RODOVIA BR-277."
