data_sessao;tipo_materia;numero_materia;ano_materia;ementa_curta;nome_vereador;voto
2026-02-03;PROJETO DE LEI DO EXECUTIVO;66;2025;ALTERA DISPOSITIVOS DA LEI MUNICIPAL N° 2.860, DE 31 DE MARÇO DE 2017, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL – COMSEA – ...;ROGÉRIO DA VIAÇÃO;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;66;2025;ALTERA DISPOSITIVOS DA LEI MUNICIPAL N° 2.860, DE 31 DE MARÇO DE 2017, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL – COMSEA – ...;SARGENTO LEANDRO CHRESTANI;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;66;2025;ALTERA DISPOSITIVOS DA LEI MUNICIPAL N° 2.860, DE 31 DE MARÇO DE 2017, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL – COMSEA – ...;SENSEI CLOVIS;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;66;2025;ALTERA DISPOSITIVOS DA LEI MUNICIPAL N° 2.860, DE 31 DE MARÇO DE 2017, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL – COMSEA – ...;TOMAZINA;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;66;2025;ALTERA DISPOSITIVOS DA LEI MUNICIPAL N° 2.860, DE 31 DE MARÇO DE 2017, QUE DISPÕE SOBRE O CONSELHO MUNICIPAL DE SEGURANÇA ALIMENTAR E NUTRICIONAL – COMSEA – ...;VICTOR BINI;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;69;2025;TRANSFERE POR INVESTIDURA, ÁREA DE TERRENO INAPROVEITÁVEL PERTENCENTE AO MUNICÍPIO.;ALEXANDRE GUIMARÃES;Não Votou
2026-02-03;PROJETO DE LEI DO EXECUTIVO;69;2025;TRANSFERE POR INVESTIDURA, ÁREA DE TERRENO INAPROVEITÁVEL PERTENCENTE AO MUNICÍPIO.;ANDRÉ GABARDO;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;69;2025;TRANSFERE POR INVESTIDURA, ÁREA DE TERRENO INAPROVEITÁVEL PERTENCENTE AO MUNICÍPIO.;ATHOS MARTINEZ;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;69;2025;TRANSFERE POR INVESTIDURA, ÁREA DE TERRENO INAPROVEITÁVEL PERTENCENTE AO MUNICÍPIO.;GENÉSIO DA VITAL;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;69;2025;TRANSFERE POR INVESTIDURA, ÁREA DE TERRENO INAPROVEITÁVEL PERTENCENTE AO MUNICÍPIO.;GUSTAVO TORRES;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;69;2025;TRANSFERE POR INVESTIDURA, ÁREA DE TERRENO INAPROVEITÁVEL PERTENCENTE AO MUNICÍPIO.;JUNIOR ANDREASSA;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;69;2025;TRANSFERE POR INVESTIDURA, ÁREA DE TERRENO INAPROVEITÁVEL PERTENCENTE AO MUNICÍPIO.;LUIZ SCERVENSKI;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;69;2025;TRANSFERE POR INVESTIDURA, ÁREA DE TERRENO INAPROVEITÁVEL PERTENCENTE AO MUNICÍPIO.;POLACO PRETO;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;69;2025;TRANSFERE POR INVESTIDURA, ÁREA DE TERRENO INAPROVEITÁVEL PERTENCENTE AO MUNICÍPIO.;RAFAEL FREITAS;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;69;2025;TRANSFERE POR INVESTIDURA, ÁREA DE TERRENO INAPROVEITÁVEL PERTENCENTE AO MUNICÍPIO.;ROGERIO DAS TINTAS;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;69;2025;TRANSFERE POR INVESTIDURA, ÁREA DE TERRENO INAPROVEITÁVEL PERTENCENTE AO MUNICÍPIO.;ROGÉRIO DA VIAÇÃO;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;69;2025;TRANSFERE POR INVESTIDURA, ÁREA DE TERRENO INAPROVEITÁVEL PERTENCENTE AO MUNICÍPIO.;SARGENTO LEANDRO CHRESTANI;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;69;2025;TRANSFERE POR INVESTIDURA, ÁREA DE TERRENO INAPROVEITÁVEL PERTENCENTE AO MUNICÍPIO.;SENSEI CLOVIS;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;69;2025;TRANSFERE POR INVESTIDURA, ÁREA DE TERRENO INAPROVEITÁVEL PERTENCENTE AO MUNICÍPIO.;TOMAZINA;Sim
2026-02-03;PROJETO DE LEI DO EXECUTIVO;69;2025;TRANSFERE POR INVESTIDURA, ÁREA DE TERRENO INAPROVEITÁVEL PERTENCENTE AO MUNICÍPIO.;VICTOR BINI;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;90;2025;DECLARA DE UTILIDADE PÚBLICA A AMONPAR – ASSOCIAÇÃO DE PESSOAS COM VISÃO MONOCULAR.;ALEXANDRE GUIMARÃES;Não Votou
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;90;2025;DECLARA DE UTILIDADE PÚBLICA A AMONPAR – ASSOCIAÇÃO DE PESSOAS COM VISÃO MONOCULAR.;ANDRÉ GABARDO;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;90;2025;DECLARA DE UTILIDADE PÚBLICA A AMONPAR – ASSOCIAÇÃO DE PESSOAS COM VISÃO MONOCULAR.;ATHOS MARTINEZ;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;90;2025;DECLARA DE UTILIDADE PÚBLICA A AMONPAR – ASSOCIAÇÃO DE PESSOAS COM VISÃO MONOCULAR.;GENÉSIO DA VITAL;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;90;2025;DECLARA DE UTILIDADE PÚBLICA A AMONPAR – ASSOCIAÇÃO DE PESSOAS COM VISÃO MONOCULAR.;GUSTAVO TORRES;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;90;2025;DECLARA DE UTILIDADE PÚBLICA A AMONPAR – ASSOCIAÇÃO DE PESSOAS COM VISÃO MONOCULAR.;JUNIOR ANDREASSA;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;90;2025;DECLARA DE UTILIDADE PÚBLICA A AMONPAR – ASSOCIAÇÃO DE PESSOAS COM VISÃO MONOCULAR.;LUIZ SCERVENSKI;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;90;2025;DECLARA DE UTILIDADE PÚBLICA A AMONPAR – ASSOCIAÇÃO DE PESSOAS COM VISÃO MONOCULAR.;POLACO PRETO;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;90;2025;DECLARA DE UTILIDADE PÚBLICA A AMONPAR – ASSOCIAÇÃO DE PESSOAS COM VISÃO MONOCULAR.;RAFAEL FREITAS;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;90;2025;DECLARA DE UTILIDADE PÚBLICA A AMONPAR – ASSOCIAÇÃO DE PESSOAS COM VISÃO MONOCULAR.;ROGERIO DAS TINTAS;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;90;2025;DECLARA DE UTILIDADE PÚBLICA A AMONPAR – ASSOCIAÇÃO DE PESSOAS COM VISÃO MONOCULAR.;ROGÉRIO DA VIAÇÃO;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;90;2025;DECLARA DE UTILIDADE PÚBLICA A AMONPAR – ASSOCIAÇÃO DE PESSOAS COM VISÃO MONOCULAR.;SARGENTO LEANDRO CHRESTANI;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;90;2025;DECLARA DE UTILIDADE PÚBLICA A AMONPAR – ASSOCIAÇÃO DE PESSOAS COM VISÃO MONOCULAR.;SENSEI CLOVIS;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;90;2025;DECLARA DE UTILIDADE PÚBLICA A AMONPAR – ASSOCIAÇÃO DE PESSOAS COM VISÃO MONOCULAR.;TOMAZINA;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;90;2025;DECLARA DE UTILIDADE PÚBLICA A AMONPAR – ASSOCIAÇÃO DE PESSOAS COM VISÃO MONOCULAR.;VICTOR BINI;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;95;2025;INSTITUI NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO A “FESTA DO AGRICULTOR” E DÁ OUTRAS PROVIDENCIAS.;ALEXANDRE GUIMARÃES;Não Votou
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;95;2025;INSTITUI NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO A “FESTA DO AGRICULTOR” E DÁ OUTRAS PROVIDENCIAS.;ANDRÉ GABARDO;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;95;2025;INSTITUI NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO A “FESTA DO AGRICULTOR” E DÁ OUTRAS PROVIDENCIAS.;ATHOS MARTINEZ;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;95;2025;INSTITUI NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO A “FESTA DO AGRICULTOR” E DÁ OUTRAS PROVIDENCIAS.;GENÉSIO DA VITAL;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;95;2025;INSTITUI NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO A “FESTA DO AGRICULTOR” E DÁ OUTRAS PROVIDENCIAS.;GUSTAVO TORRES;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;95;2025;INSTITUI NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO A “FESTA DO AGRICULTOR” E DÁ OUTRAS PROVIDENCIAS.;JUNIOR ANDREASSA;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;95;2025;INSTITUI NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO A “FESTA DO AGRICULTOR” E DÁ OUTRAS PROVIDENCIAS.;LUIZ SCERVENSKI;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;95;2025;INSTITUI NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO A “FESTA DO AGRICULTOR” E DÁ OUTRAS PROVIDENCIAS.;POLACO PRETO;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;95;2025;INSTITUI NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO A “FESTA DO AGRICULTOR” E DÁ OUTRAS PROVIDENCIAS.;RAFAEL FREITAS;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;95;2025;INSTITUI NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO A “FESTA DO AGRICULTOR” E DÁ OUTRAS PROVIDENCIAS.;ROGERIO DAS TINTAS;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;95;2025;INSTITUI NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO A “FESTA DO AGRICULTOR” E DÁ OUTRAS PROVIDENCIAS.;ROGÉRIO DA VIAÇÃO;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;95;2025;INSTITUI NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO A “FESTA DO AGRICULTOR” E DÁ OUTRAS PROVIDENCIAS.;SARGENTO LEANDRO CHRESTANI;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;95;2025;INSTITUI NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO A “FESTA DO AGRICULTOR” E DÁ OUTRAS PROVIDENCIAS.;SENSEI CLOVIS;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;95;2025;INSTITUI NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO A “FESTA DO AGRICULTOR” E DÁ OUTRAS PROVIDENCIAS.;TOMAZINA;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;95;2025;INSTITUI NO CALENDARIO OFICIAL DE EVENTOS DO MUNICIPIO DE CAMPO LARGO A “FESTA DO AGRICULTOR” E DÁ OUTRAS PROVIDENCIAS.;VICTOR BINI;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;121;2025;DECLARA UTILIDADE PÚBLICA MUNICIPAL A ASSOCIAÇÃO DE TURISMO RURAL DAS COLÔNIAS POLONESAS.;ALEXANDRE GUIMARÃES;Não Votou
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;121;2025;DECLARA UTILIDADE PÚBLICA MUNICIPAL A ASSOCIAÇÃO DE TURISMO RURAL DAS COLÔNIAS POLONESAS.;ANDRÉ GABARDO;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;121;2025;DECLARA UTILIDADE PÚBLICA MUNICIPAL A ASSOCIAÇÃO DE TURISMO RURAL DAS COLÔNIAS POLONESAS.;ATHOS MARTINEZ;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;121;2025;DECLARA UTILIDADE PÚBLICA MUNICIPAL A ASSOCIAÇÃO DE TURISMO RURAL DAS COLÔNIAS POLONESAS.;GENÉSIO DA VITAL;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;121;2025;DECLARA UTILIDADE PÚBLICA MUNICIPAL A ASSOCIAÇÃO DE TURISMO RURAL DAS COLÔNIAS POLONESAS.;GUSTAVO TORRES;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;121;2025;DECLARA UTILIDADE PÚBLICA MUNICIPAL A ASSOCIAÇÃO DE TURISMO RURAL DAS COLÔNIAS POLONESAS.;JUNIOR ANDREASSA;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;121;2025;DECLARA UTILIDADE PÚBLICA MUNICIPAL A ASSOCIAÇÃO DE TURISMO RURAL DAS COLÔNIAS POLONESAS.;LUIZ SCERVENSKI;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;121;2025;DECLARA UTILIDADE PÚBLICA MUNICIPAL A ASSOCIAÇÃO DE TURISMO RURAL DAS COLÔNIAS POLONESAS.;POLACO PRETO;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;121;2025;DECLARA UTILIDADE PÚBLICA MUNICIPAL A ASSOCIAÇÃO DE TURISMO RURAL DAS COLÔNIAS POLONESAS.;RAFAEL FREITAS;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;121;2025;DECLARA UTILIDADE PÚBLICA MUNICIPAL A ASSOCIAÇÃO DE TURISMO RURAL DAS COLÔNIAS POLONESAS.;ROGERIO DAS TINTAS;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;121;2025;DECLARA UTILIDADE PÚBLICA MUNICIPAL A ASSOCIAÇÃO DE TURISMO RURAL DAS COLÔNIAS POLONESAS.;ROGÉRIO DA VIAÇÃO;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;121;2025;DECLARA UTILIDADE PÚBLICA MUNICIPAL A ASSOCIAÇÃO DE TURISMO RURAL DAS COLÔNIAS POLONESAS.;SARGENTO LEANDRO CHRESTANI;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;121;2025;DECLARA UTILIDADE PÚBLICA MUNICIPAL A ASSOCIAÇÃO DE TURISMO RURAL DAS COLÔNIAS POLONESAS.;SENSEI CLOVIS;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;121;2025;DECLARA UTILIDADE PÚBLICA MUNICIPAL A ASSOCIAÇÃO DE TURISMO RURAL DAS COLÔNIAS POLONESAS.;TOMAZINA;Sim
2026-02-03;PROJETO DE LEI DO LEGISLATIVO;121;2025;DECLARA UTILIDADE PÚBLICA MUNICIPAL A ASSOCIAÇÃO DE TURISMO RURAL DAS COLÔNIAS POLONESAS.;VICTOR BINI;Sim
