data_sessao;tipo_materia;numero_materia;ano_materia;ementa_curta;nome_vereador;voto
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;31;2026;INSTITUI NO MUNICIPIO DE CAMPO LARGO O PROGRAMA EDUCATIVO E PREVENTIVO SAMUZINHO VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SE...;ANDRÉ GABARDO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;31;2026;INSTITUI NO MUNICIPIO DE CAMPO LARGO O PROGRAMA EDUCATIVO E PREVENTIVO SAMUZINHO VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SE...;ATHOS MARTINEZ;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;31;2026;INSTITUI NO MUNICIPIO DE CAMPO LARGO O PROGRAMA EDUCATIVO E PREVENTIVO SAMUZINHO VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SE...;GENÉSIO DA VITAL;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;31;2026;INSTITUI NO MUNICIPIO DE CAMPO LARGO O PROGRAMA EDUCATIVO E PREVENTIVO SAMUZINHO VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SE...;GUSTAVO TORRES;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;31;2026;INSTITUI NO MUNICIPIO DE CAMPO LARGO O PROGRAMA EDUCATIVO E PREVENTIVO SAMUZINHO VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SE...;JUNIOR ANDREASSA;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;31;2026;INSTITUI NO MUNICIPIO DE CAMPO LARGO O PROGRAMA EDUCATIVO E PREVENTIVO SAMUZINHO VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SE...;LUIZ SCERVENSKI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;31;2026;INSTITUI NO MUNICIPIO DE CAMPO LARGO O PROGRAMA EDUCATIVO E PREVENTIVO SAMUZINHO VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SE...;POLACO PRETO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;31;2026;INSTITUI NO MUNICIPIO DE CAMPO LARGO O PROGRAMA EDUCATIVO E PREVENTIVO SAMUZINHO VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SE...;RAFAEL FREITAS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;31;2026;INSTITUI NO MUNICIPIO DE CAMPO LARGO O PROGRAMA EDUCATIVO E PREVENTIVO SAMUZINHO VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SE...;ROGERIO DAS TINTAS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;31;2026;INSTITUI NO MUNICIPIO DE CAMPO LARGO O PROGRAMA EDUCATIVO E PREVENTIVO SAMUZINHO VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SE...;ROGÉRIO DA VIAÇÃO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;31;2026;INSTITUI NO MUNICIPIO DE CAMPO LARGO O PROGRAMA EDUCATIVO E PREVENTIVO SAMUZINHO VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SE...;SARGENTO LEANDRO CHRESTANI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;31;2026;INSTITUI NO MUNICIPIO DE CAMPO LARGO O PROGRAMA EDUCATIVO E PREVENTIVO SAMUZINHO VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SE...;SENSEI CLOVIS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;31;2026;INSTITUI NO MUNICIPIO DE CAMPO LARGO O PROGRAMA EDUCATIVO E PREVENTIVO SAMUZINHO VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SE...;TOMAZINA;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;31;2026;INSTITUI NO MUNICIPIO DE CAMPO LARGO O PROGRAMA EDUCATIVO E PREVENTIVO SAMUZINHO VOLTADO À CONSCIENTIZAÇÃO SOBRE PREVENÇÃO DE ACIDENTES E USO ADEQUADO DOS SE...;VICTOR BINI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;57;2026;INSTITUI A POLITICA MUNICIPAL DE INCENTIVO À AGROINDUSTRIA FAMILIAR NO MUNICIPIO DE CAMPO LARGO/PR E DÁ OUTRAS PROVIDÊNCIAS.;ALEXANDRE GUIMARÃES;Não Votou
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;57;2026;INSTITUI A POLITICA MUNICIPAL DE INCENTIVO À AGROINDUSTRIA FAMILIAR NO MUNICIPIO DE CAMPO LARGO/PR E DÁ OUTRAS PROVIDÊNCIAS.;ANDRÉ GABARDO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;57;2026;INSTITUI A POLITICA MUNICIPAL DE INCENTIVO À AGROINDUSTRIA FAMILIAR NO MUNICIPIO DE CAMPO LARGO/PR E DÁ OUTRAS PROVIDÊNCIAS.;ATHOS MARTINEZ;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;57;2026;INSTITUI A POLITICA MUNICIPAL DE INCENTIVO À AGROINDUSTRIA FAMILIAR NO MUNICIPIO DE CAMPO LARGO/PR E DÁ OUTRAS PROVIDÊNCIAS.;GENÉSIO DA VITAL;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;57;2026;INSTITUI A POLITICA MUNICIPAL DE INCENTIVO À AGROINDUSTRIA FAMILIAR NO MUNICIPIO DE CAMPO LARGO/PR E DÁ OUTRAS PROVIDÊNCIAS.;GUSTAVO TORRES;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;57;2026;INSTITUI A POLITICA MUNICIPAL DE INCENTIVO À AGROINDUSTRIA FAMILIAR NO MUNICIPIO DE CAMPO LARGO/PR E DÁ OUTRAS PROVIDÊNCIAS.;JUNIOR ANDREASSA;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;57;2026;INSTITUI A POLITICA MUNICIPAL DE INCENTIVO À AGROINDUSTRIA FAMILIAR NO MUNICIPIO DE CAMPO LARGO/PR E DÁ OUTRAS PROVIDÊNCIAS.;LUIZ SCERVENSKI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;57;2026;INSTITUI A POLITICA MUNICIPAL DE INCENTIVO À AGROINDUSTRIA FAMILIAR NO MUNICIPIO DE CAMPO LARGO/PR E DÁ OUTRAS PROVIDÊNCIAS.;POLACO PRETO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;57;2026;INSTITUI A POLITICA MUNICIPAL DE INCENTIVO À AGROINDUSTRIA FAMILIAR NO MUNICIPIO DE CAMPO LARGO/PR E DÁ OUTRAS PROVIDÊNCIAS.;RAFAEL FREITAS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;57;2026;INSTITUI A POLITICA MUNICIPAL DE INCENTIVO À AGROINDUSTRIA FAMILIAR NO MUNICIPIO DE CAMPO LARGO/PR E DÁ OUTRAS PROVIDÊNCIAS.;ROGERIO DAS TINTAS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;57;2026;INSTITUI A POLITICA MUNICIPAL DE INCENTIVO À AGROINDUSTRIA FAMILIAR NO MUNICIPIO DE CAMPO LARGO/PR E DÁ OUTRAS PROVIDÊNCIAS.;ROGÉRIO DA VIAÇÃO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;57;2026;INSTITUI A POLITICA MUNICIPAL DE INCENTIVO À AGROINDUSTRIA FAMILIAR NO MUNICIPIO DE CAMPO LARGO/PR E DÁ OUTRAS PROVIDÊNCIAS.;SARGENTO LEANDRO CHRESTANI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;57;2026;INSTITUI A POLITICA MUNICIPAL DE INCENTIVO À AGROINDUSTRIA FAMILIAR NO MUNICIPIO DE CAMPO LARGO/PR E DÁ OUTRAS PROVIDÊNCIAS.;SENSEI CLOVIS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;57;2026;INSTITUI A POLITICA MUNICIPAL DE INCENTIVO À AGROINDUSTRIA FAMILIAR NO MUNICIPIO DE CAMPO LARGO/PR E DÁ OUTRAS PROVIDÊNCIAS.;TOMAZINA;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;57;2026;INSTITUI A POLITICA MUNICIPAL DE INCENTIVO À AGROINDUSTRIA FAMILIAR NO MUNICIPIO DE CAMPO LARGO/PR E DÁ OUTRAS PROVIDÊNCIAS.;VICTOR BINI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;58;2026;"INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS. ***COM VETO INTEGRAL***";ALEXANDRE GUIMARÃES;Não Votou
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;58;2026;"INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS. ***COM VETO INTEGRAL***";ANDRÉ GABARDO;Não Votou
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;58;2026;"INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS. ***COM VETO INTEGRAL***";ATHOS MARTINEZ;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;58;2026;"INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS. ***COM VETO INTEGRAL***";GENÉSIO DA VITAL;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;58;2026;"INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS. ***COM VETO INTEGRAL***";GUSTAVO TORRES;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;58;2026;"INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS. ***COM VETO INTEGRAL***";JUNIOR ANDREASSA;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;58;2026;"INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS. ***COM VETO INTEGRAL***";LUIZ SCERVENSKI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;58;2026;"INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS. ***COM VETO INTEGRAL***";POLACO PRETO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;58;2026;"INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS. ***COM VETO INTEGRAL***";RAFAEL FREITAS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;58;2026;"INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS. ***COM VETO INTEGRAL***";ROGERIO DAS TINTAS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;58;2026;"INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS. ***COM VETO INTEGRAL***";ROGÉRIO DA VIAÇÃO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;58;2026;"INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS. ***COM VETO INTEGRAL***";SARGENTO LEANDRO CHRESTANI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;58;2026;"INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS. ***COM VETO INTEGRAL***";SENSEI CLOVIS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;58;2026;"INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS. ***COM VETO INTEGRAL***";TOMAZINA;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;58;2026;"INSTITUI POLITICA MUNICIPAL DE ENFRENTAMENTO ÀS DROGAS ILÍCITAS. ***COM VETO INTEGRAL***";VICTOR BINI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;59;2026;"INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRATICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS. ***COM VETO INTEGRAL***";ALEXANDRE GUIMARÃES;Não Votou
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;59;2026;"INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRATICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS. ***COM VETO INTEGRAL***";ANDRÉ GABARDO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;59;2026;"INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRATICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS. ***COM VETO INTEGRAL***";ATHOS MARTINEZ;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;59;2026;"INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRATICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS. ***COM VETO INTEGRAL***";GENÉSIO DA VITAL;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;59;2026;"INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRATICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS. ***COM VETO INTEGRAL***";GUSTAVO TORRES;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;59;2026;"INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRATICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS. ***COM VETO INTEGRAL***";JUNIOR ANDREASSA;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;59;2026;"INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRATICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS. ***COM VETO INTEGRAL***";LUIZ SCERVENSKI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;59;2026;"INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRATICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS. ***COM VETO INTEGRAL***";POLACO PRETO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;59;2026;"INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRATICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS. ***COM VETO INTEGRAL***";RAFAEL FREITAS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;59;2026;"INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRATICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS. ***COM VETO INTEGRAL***";ROGERIO DAS TINTAS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;59;2026;"INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRATICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS. ***COM VETO INTEGRAL***";ROGÉRIO DA VIAÇÃO;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;59;2026;"INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRATICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS. ***COM VETO INTEGRAL***";SARGENTO LEANDRO CHRESTANI;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;59;2026;"INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRATICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS. ***COM VETO INTEGRAL***";SENSEI CLOVIS;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;59;2026;"INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRATICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS. ***COM VETO INTEGRAL***";TOMAZINA;Sim
2026-06-08;PROJETO DE LEI DO LEGISLATIVO;59;2026;"INSTITUI A LEI CÃO ABACATE, PARA MAJORAR AS MULTAS ADMINISTRATIVAS COMINADAS À PRATICA DE MAUS-TRATOS COM CRUELDADE AOS ANIMAIS. ***COM VETO INTEGRAL***";VICTOR BINI;Sim
2026-06-08;PROJETO DE RESOLUÇÃO;4;2026;REGULAMENTA A CELEBRAÇÃO DE PARCERIAS INSTITUCIONAIS PELA CÂMARA MUNICIPAL DE CAMPO LARGO – PR, COM VISTAS AO APRIMORAMENTO DA ATIVIDADE LEGISLATIVA E ADMINI...;ALEXANDRE GUIMARÃES;Sim
2026-06-08;PROJETO DE RESOLUÇÃO;4;2026;REGULAMENTA A CELEBRAÇÃO DE PARCERIAS INSTITUCIONAIS PELA CÂMARA MUNICIPAL DE CAMPO LARGO – PR, COM VISTAS AO APRIMORAMENTO DA ATIVIDADE LEGISLATIVA E ADMINI...;ANDRÉ GABARDO;Sim
2026-06-08;PROJETO DE RESOLUÇÃO;4;2026;REGULAMENTA A CELEBRAÇÃO DE PARCERIAS INSTITUCIONAIS PELA CÂMARA MUNICIPAL DE CAMPO LARGO – PR, COM VISTAS AO APRIMORAMENTO DA ATIVIDADE LEGISLATIVA E ADMINI...;ATHOS MARTINEZ;Sim
2026-06-08;PROJETO DE RESOLUÇÃO;4;2026;REGULAMENTA A CELEBRAÇÃO DE PARCERIAS INSTITUCIONAIS PELA CÂMARA MUNICIPAL DE CAMPO LARGO – PR, COM VISTAS AO APRIMORAMENTO DA ATIVIDADE LEGISLATIVA E ADMINI...;GENÉSIO DA VITAL;Sim
2026-06-08;PROJETO DE RESOLUÇÃO;4;2026;REGULAMENTA A CELEBRAÇÃO DE PARCERIAS INSTITUCIONAIS PELA CÂMARA MUNICIPAL DE CAMPO LARGO – PR, COM VISTAS AO APRIMORAMENTO DA ATIVIDADE LEGISLATIVA E ADMINI...;GUSTAVO TORRES;Sim
2026-06-08;PROJETO DE RESOLUÇÃO;4;2026;REGULAMENTA A CELEBRAÇÃO DE PARCERIAS INSTITUCIONAIS PELA CÂMARA MUNICIPAL DE CAMPO LARGO – PR, COM VISTAS AO APRIMORAMENTO DA ATIVIDADE LEGISLATIVA E ADMINI...;JUNIOR ANDREASSA;Sim
2026-06-08;PROJETO DE RESOLUÇÃO;4;2026;REGULAMENTA A CELEBRAÇÃO DE PARCERIAS INSTITUCIONAIS PELA CÂMARA MUNICIPAL DE CAMPO LARGO – PR, COM VISTAS AO APRIMORAMENTO DA ATIVIDADE LEGISLATIVA E ADMINI...;LUIZ SCERVENSKI;Sim
2026-06-08;PROJETO DE RESOLUÇÃO;4;2026;REGULAMENTA A CELEBRAÇÃO DE PARCERIAS INSTITUCIONAIS PELA CÂMARA MUNICIPAL DE CAMPO LARGO – PR, COM VISTAS AO APRIMORAMENTO DA ATIVIDADE LEGISLATIVA E ADMINI...;POLACO PRETO;Sim
2026-06-08;PROJETO DE RESOLUÇÃO;4;2026;REGULAMENTA A CELEBRAÇÃO DE PARCERIAS INSTITUCIONAIS PELA CÂMARA MUNICIPAL DE CAMPO LARGO – PR, COM VISTAS AO APRIMORAMENTO DA ATIVIDADE LEGISLATIVA E ADMINI...;RAFAEL FREITAS;Sim
2026-06-08;PROJETO DE RESOLUÇÃO;4;2026;REGULAMENTA A CELEBRAÇÃO DE PARCERIAS INSTITUCIONAIS PELA CÂMARA MUNICIPAL DE CAMPO LARGO – PR, COM VISTAS AO APRIMORAMENTO DA ATIVIDADE LEGISLATIVA E ADMINI...;ROGERIO DAS TINTAS;Sim
2026-06-08;PROJETO DE RESOLUÇÃO;4;2026;REGULAMENTA A CELEBRAÇÃO DE PARCERIAS INSTITUCIONAIS PELA CÂMARA MUNICIPAL DE CAMPO LARGO – PR, COM VISTAS AO APRIMORAMENTO DA ATIVIDADE LEGISLATIVA E ADMINI...;ROGÉRIO DA VIAÇÃO;Sim
2026-06-08;PROJETO DE RESOLUÇÃO;4;2026;REGULAMENTA A CELEBRAÇÃO DE PARCERIAS INSTITUCIONAIS PELA CÂMARA MUNICIPAL DE CAMPO LARGO – PR, COM VISTAS AO APRIMORAMENTO DA ATIVIDADE LEGISLATIVA E ADMINI...;SARGENTO LEANDRO CHRESTANI;Sim
2026-06-08;PROJETO DE RESOLUÇÃO;4;2026;REGULAMENTA A CELEBRAÇÃO DE PARCERIAS INSTITUCIONAIS PELA CÂMARA MUNICIPAL DE CAMPO LARGO – PR, COM VISTAS AO APRIMORAMENTO DA ATIVIDADE LEGISLATIVA E ADMINI...;SENSEI CLOVIS;Sim
2026-06-08;PROJETO DE RESOLUÇÃO;4;2026;REGULAMENTA A CELEBRAÇÃO DE PARCERIAS INSTITUCIONAIS PELA CÂMARA MUNICIPAL DE CAMPO LARGO – PR, COM VISTAS AO APRIMORAMENTO DA ATIVIDADE LEGISLATIVA E ADMINI...;TOMAZINA;Sim
2026-06-08;PROJETO DE RESOLUÇÃO;4;2026;REGULAMENTA A CELEBRAÇÃO DE PARCERIAS INSTITUCIONAIS PELA CÂMARA MUNICIPAL DE CAMPO LARGO – PR, COM VISTAS AO APRIMORAMENTO DA ATIVIDADE LEGISLATIVA E ADMINI...;VICTOR BINI;Sim
